countrys	14
countryside	2
countrythe	1
countrywhat	1
counts	2
county	3
coup	2
couple	5
couples	1
“courage	1
courage	5
“courageous	1
course”	1
course	43
courses	6
court	9
courthttpbitlyhntqat	1
courts	1
cover	12
coverage	6
covered	5
covers	4
coverup	1
cow	1
cowards	1
cox	1
cpac	6
cpacco	1
crack	1
cracking	1
crane	6
cranes	1
crap	1
crash	1
craveonline	1
crawford	1
crazy	9
crazyi	1
crazymom28	1
create	33
created’”	1
created	13
creates	2
creating	9
creation	1
creationcut	1
creative	1
creator	2
credibility	8
credibilityno	1
credibilityshould	1
credibilitytotal	1
credible	3
credit	25
credit—he	1
credo	1
crime	4
crimes	1
criminal	1
crippling	1
crisis	7
critic	2
critical	5
criticism	3
criticize	3
criticized	1
criticizedthey	1
criticizes	2
criticizing	1
critics	3
critique	1
crlindke	1
cronies	1
cronkite	1
crony	2
cronyism	1
cross	2
crossed	2
crosses	1
crossroads	2
crossroadsgps	2
crouch	1
crowd	8
crowds	1
crowleycnn	1
crowned	2
crucial	4
crucify	2
crude	10
cruise	1
crunch	1
crushthespirit	1
crystal	3
ct	2
cuban	2
cufflinks	4
culpo	6
culture	2
cummings	1
cunning	1
cuomo	3
cup	2
curb	4
curbed	1
cure	1
curiosity	1
currency	20
currencythey	1
current	7
currently	5
curse	3
curtis	2
custom	1
customer	1
customers	3
cut	27
cutcap	1
cutcapbalance	1
cutjust	1
cuts	23
cutting	9
cuyahoga	1
cwaitforitj	1
cy	1
cyber	1
cyberattack	1
cyberpunksamuri	1
cycle	3
cyndilauper	1
cynstweet	1
d	4
dad	3
dads	1
daily	10
dailycaller	3
dailytelegraph	1
dais	1
dalai	1
dale	2
damage	7
damaging	1
damn	1
damonpostal	1
dan	2
danabrams	5
danceswithmetal	1
dancing	1
danforsley	1
danger	1
dangergive	1
dangerous	9
dangerousthe	1
daniellecfriel	1
danmcisaac	1
dannydanon	1
danojano	1
danratherreport	1
dansalbreiter	1
danusia234	1
darbizman	1
dare	1
dark	7
darkest	1
darknightrises	1
darlene	1
data	5
database	2
date	3
dates	1
dating	1
daughter	7
dave	3
daveinchrist	2
david	16
davidaxelrod	7
davidbrody	1
davidcameron	1
davidi	1
davidletterman	1
davidroyearle	1
davidsbaldwin	1
davidthank	1
davidwe	1
davidwright	1
davis	1
day’	1
day”	1
day	67
days	27
dayswe	1
day—working	1
dc	8
dcdecoder	1
dcexaminer	1
de…	1
de	1
“dead	1
dead”	1
dead	10
deadline	2
deal…	1
deal	109
dealand	1
dealers	1
dealing	1
dealings	2
dealmaker”	1
dealmaker	3
dealmaking	1
“deals	1
deals”	1
deals	12
dealt	1
dealthe	1
dean	2
death	17
deaths	3
debacle	1
debate	87
debateactually	1
debatehe	1
debatei	1
debateit	1
debater	1
debates	6
debateshould	1
debatestarts	1
debbie	2
debbiegibson	2
debt	104
debteven	1
debthe	1
debtwill	1
debut	3
debuting	1
dec	8
decade	3
decades	2
decaying	1
december	8
decembersaid	1
decent	2
deceptionsbarackobama	1
decide	4
decided	2
decimated	1
decision	19
decisions	4
decisive	1
decisively	1
decker	1
declaration	1
declared	1
decline	5
declined	2
declines	1
declining	1
decorated	1
decorations	1
decrees	1
deduction	1
deep	4
deeply	1
deerhound	1
deesnider	2
def	1
default	2
defaulted	1
defeat	13
defeated	9
defeatedhttpbitlyad17be	1
defeating	1
defeats	1
defence	2
defend	8
defended	2
defending	7
defends	4
defense	20
defenseamp	1
defenses	1
defensive	1
deficit	31
deficithe	1
deficits	11
defined	2
definite	1
definitely	4
deflect	1
deflects	1
defunct	1
defund	2
defunded	1
defunding	1
defy	1
degenerate	1
degrees	1
deja	1
delay	2
delayed	6
delayedhttptcoywlqascqsq	1
delaying	3
delegate	2
delegates	5
delegator	1
deliver	8
delivered	5
deliveredreality	1
delivering	4
delivers	3
delivery	1
delusional	3
delusionalbarackobama	1
delusionalobama	1
demand	13
demanded	2
demanding	1
demands	2
demandtrumprink	1
democracy	3
democrat	4
democratic	1
democrats	22
demographic	1
demonized	1
demos	2
demoss	1
dems	3
demsgiving	1
den	1
denial	2
denialonly	1
denied	1
dennisrodman	2
dennyhuntington	1
denverbroncos	1
deny	1
denying	1
dep	1
department	1
departmentbad	1
departments	1
dependency	2
dependent	2
depending	1
depends	1
deplete	1
deploying	1
depression	1
deprimo	1
dept	1
deputy	2
derek	23
derekhough01	1
derekjeter	2
derekonly	1
derekwilkinson	1
derived	1
derogatory	1
desantis	1
describe	1
described	1
describes	1
description	1
deserve	5
deserved	2
deserves	6
design	8
designated	2
designed	2
designergirla	2
designershttpbitlygi3q3e	1
designs	1
desire	2
desk	4
desperate	12
despite	9
destination	2
destinations	1
destined	1
destiny	3
destiny113	1
destroy	15
destroyed	7
destroyedabsolutely	1
destroyedby	1
destroyin…	1
destroying	17
destruction	4
destructive	1
detail	2
detailing	3
details	2
detainees	1
determination	1
determining	1
detroit	1
devastated	1
devastating	4
devasted	1
develop	2
developed	1
developer	1
developers	3
developing	3
development	2
developmentbe	1
developments	1
dhastie	1
diamond	1
dick	6
dictate	1
dictator	1
dictionary”	1
dictionary	2
“did	1
did…	1
did	91
didn’t	9
didnt	26
didthanks	1
die	7
died	6
diego	2
dieshe	1
diet	4
difference”	1
difference	5
different	5
difficult	1
difficulties	3
digiphile	1
digital	1
digitaljournal	1
digitalspyus	1
dignity	1
dilemma	1
diligence	1
diligent	1
diller	1
dillon	1
dime	5
dimon	3
dine	2
dineshdsouza	1
dineshdsouzas	2
dining	1
dinner	14
dinners	1
dinnerto	1
dionnewarwick	1
dip	1
‘diplomacy’	1
diplomacy	2
diplomacyhow	1
diplomatic	6
diplomats	2
direct	7
direction	2
directions	1
directly	8
director	1
directors	1
dirt	1
dirty	3
disability	2
disagree	3
disappeared	1
disappoint	1
disappointed	5
disappointing	2
disapproved	1
disarm	1
disarray	1
disaster	41
disaster—it	1
disasters	2
disasterthe	1
disavow	1
disbanded	1
disciples	1
discipline	1
disclosure	1
discovery	1
discrepancies	1
discretepi4you	2
discretionary	1
discuss	13
discussed	4
discussing	131
disgrace	1
disgraceful	3
disgraceful—the	1
disgust	1
disgusting	5
disgustingbarackobamas	1
disgustingnipples	1
disgustingsad	1
disgustingthe	1
dishonest	4
dislike	1
disliked	1
disloyal	2
disloyalty	1
dismal	6
dismantle	1
disney	4
disneys	2
disown	1
displayed	1
disposed	1
disputes	1
disraeli	1
disregard	1
disrespectful	1
disrupt	1
dissemble	1
distant	1
distinctive	1
distinguishes	1
distortions	1
distressed	1
disturbed	1
diverse	1
divided	6
division	1
divisions	1
divisive	1
djt	2
djtbiggestfan	1
dleagency	1
dm3300	1
dmregister	1
dnc	16
do”	3
do	172
doctor	2
doctorinflicted	1
doctors	1
doctorsfraud	1
document	1
documentaries	2
documentary	6
documentaryamp	1
documents	2
doe	2
doers	2
does	59
doesn’t	6
doesnt	61
dog	6
dogan	1
doing	80
doj	1
dollar	24
dollars	28
dollarsunbelievable	1
domestic	4
domestically	2
dominance	1
dominate”	1
domuch	1
don	8
“donald	5
»donald	1
–donald	2
donald	123
donaldjtrumpjr	11
donalds	1
donaldtrump	1
donate	6
donated	6
donating	2
donation	3
donations	7
dondons1383	1
done	34
donmarie16	1
donna	1
donnydeutsch	3
donor	3
donors	4
don’t	19
dont	150
doomed	1
door	1
doormat	1
dope	2
dopes	1
dopey	19
dopeyi	1
dopeywho	1
doping	1
doral	30
doralhe	1
doralit	1
dorm	1
dose	2
doses	1
double	11
doubled	5
doubles	1
doubt	6
douglas	9
douglasno	1
dow…	1
dowhy	1
down	58
downed	1
downgrade	4
downgraded	6
downgrades	1
download	2
downs	1
downside	1
downthey	1
downtown	2
downtowns	1
downtrump	1
downturn	4
downward	2
doyou	1
dr	2
dragging	1
drain	3
drained	1
drama	1
dramatically	1
draw	4
drawing	1
dream	8
dreaming	1
dreams	2
dress	1
dressed	4
drew	3
drewbrees	1
drill	1
drilling	3
drinking	2
drive	5
driveand	1
drivers	1
driving	6
drone	3
drones	2
dronethey	1
drop	13
dropped	12
dropping	3
drove	2
drucker	1
drug	7
“druggies”	1
drugs	7
drugs—just	1
drumlinemormon	1
dry	1
drzuhdijasser	1
dsrl	1
dubai	2
dubephnx	1
dud	1
due	9
dugout	1
dumb	9
dumber	1
dumbest	4
dumbestand	1
dummies	2
dummy	6
dummyi	3
dummyjust	1
dummythanks	1
dump	4
dumped	2
dumping	1
dunes	3
duo	1
during	44
durst	1
dursts	1
duscussing	1
dutchess	1
dwarf	1
dwight	1
dwts	1
dxerebl	1
dying	10
dylawn420	1
dynasties	1
each	13
eager	2
eagerly	1
eagles	4
earlier	3
early	15
earned	3
ears	1
earth”	1
earth	3
earther57	2
ease	1
easier	1
easiest	1
easily	5
east	12
eastwood	4
easy	16
eating	2
eaton	1
ebenezer	1
economic	46
economically	2
economics	1
economies	1
economist	1
economize	1
economy	76
economynot	1
economyworkers	1
ecosystems	1
ed	2
eddie	1
edge	1
edison	2
edition	1
editionsad	1
editor	2
editorial	1
edltrobinson	1
edrendells	1
educated	1
educating	1
education	1
edwardfcox	1
edwards	2
effect	7
effective”	1
effective	6
efficient—tremendous	1
effort	2
ego	3
egypt	27
egyptian	1
egypts	2
ehasselbeck	1
eheinlen	1
einstein	3
eisenhower	1
either	5
el	2
elderly	2
elect	7
electability	2
elected	8
electedbe	1
electing	3
election	84
election2012	1
electionamp	1
electioni	1
electionlosing	1
elections	4
electoral	1
electric	1
electricity	4
electronic	2
elegance	1
elegant	2
eli	2
eligible	1
eliminate	4
eliminating	1
elite	5
ellavdw	1
elle	1
ellontimeskenny	1
elmsford	1
else	10
elton	1
elway	1
emails	5
emanuel	2
embargo	1
embargoed	1
embark	1
embarrassed	1
embarrassing	2
embarrassment	2
embassies	10
embassy	13
embodying	1
embrace	2
embraced	1
emcxoxo	1
emerges	1
emerson	1
emilymiller	1
eminence	1
emissions	1
emmy	1
emmys	6
emperor	1
emphasis	1
emphasize	3
empire	2
empires	1
employ	2
employed	2
employee	3
employees’	1
employees	3
employers	5
employment	4
employmentthe	1
empty	3
en	2
encourage	2
encourages	2
end	20
endemic	1
ending	2
endorse	1
endorsed	8
endorsement	13
endorsements	1
endorses	3
endorsing	2
ends	1
enemies	16
enemiesa	1
enemy	14
enemythey	1
energy	39
engaged	1
engagedshes	1
engaging	1
engine	1
england	1
english	1
enhance	1
enjoy	19
enjoyed	7
enjoying	7
enjoyment	1
enough	15
enrollment	3
enron	1
enter	11
entered	2
entering	1
enterprise	5
enterprises	2
entertainer	1
entertaining	4
entertainment	3
enthusiasm	3
enthusiastic	1
entire	8
entirely	1
entitled	5
entitlement	1
entrepreneur	6
entrepreneurial	3
entrepreneur’s	1
entrepreneurs	14
entrepreneurship	2
entrepreneursstay	1
environment—	1
environment	5
environmental	5
environmentalists	1
environmentally	1
eonline	2
epa	8
epidemic	2
episode	30
episodeover	1
episodes	1
equal	1
equals	1
equestrian	1
equilibrium	1
equity	4
era	1
erek	1
erekclementson	1
eric	8
ericbolling	2
ericcantor	1
erics	1
erictrump	17
erictrumpfdn	5
erinburnett	1
erizzle05	1
ernst	1
erode	3
erodes	1
eroding	1
errand	1
erraticslk	1
error	3
erving	1
escapades	1
escape	1
escobedoantonio	2
especially	10
espionage	5
espn	4
esquiremag	1
essence	1
essentially	3
est	17
establishment	3
estate”	1
estate	15
estates	3
estefan	1
estimates	4
eston	1
esxcited	1
et	28
etc	6
etcamp	1
eternity	1
ethic	4
etim	1
etpt	1
eu	3
eulogy	1
euro	6
europe	3
european	4
europeans	1
europes	3
europesame	1
eurozone	1
evade	1
evaemery	2
evalongoria	1
evaluating	1
evan	2
evanforsi	1
evaporated	1
eve…	1
eve	5
“even	1
even	73
evening	5
event	14
events	8
eventually	3
ever	54
everit	1
everwere	1
“every	1
every	59
everybod…	1
everybody	9
everyday	2
everyone	40
everyonei	1
everyones	3
everything	25
everythingtax	1
everywhere	1
evidence	2
evidenced	1
evokes	1
ewerickson	1
ewim55	1
exact	2
exactly	1
examinercom	2
example	5
exceed	1
excel	2
excellence	3
excellency	1
excellent	8
excellentcute	1
except	5
exceptional	2
exceptionalism	1
excerpt	2
excess	1
excessive	2
exchange	4
excited	12
excitement	6
excitementthe	1
exciting	18
exclusive	2
exclusively	4
excuse	10
excuses	3
exec	1
execs	1
execute	2
executeyou	1
executive	4
executives	2
exempted	1
exercise	1
exercises	1
existence	1
existential	1
existing	2
exists	1
exit	2
exonerated	1
exorbitant	1
“expand	1
expand	1
expanding	7
expands	1
expansion	2
expect	6
expectations	1
expected	3
expects	2
expendables	1
expending	1
expenditures	1
expense	2
expensesincluding	1
expensive	8
experience”	1
experience	12
experienced	1
experienceit	1
experiences	2
experiencing	1
experts	1
expires	1
explain	7
explained	4
explaining	5
explains	4
explanation	1
explode	1
exploded	1
explodenot	1
explodes	1
exploring	1
expo2020	2
export	2
exports	1
expose	1
exposes	2
exposing	2
expresidential	1
express	3
expresses	1
exsoviet	1
exstaffers	1
extending	2
extension	1
extent	1
exterior	1
extra	1
extratv	3
extravagant	1
extravagantly	1
extreme	2
extremely	6
extremist	1
extremists	1
exude	1
eye	3
eyed	1
eyes	8
f	4
f16	1
f16’s	1
f16s	1
f22	1
f35	1
fabricating	1
fabulous	10
“face	1
face	15
facebook	9
facebooks	1
facenot	1
faces	3
facilitated	1
facing	1
fact	18
factgolfers	1
factor	3
factories	3
factors	1
factory	2
facts	4
fade	1
fail	8
failed	18
failing	15
failingeven	1
fails	2
failure	18
failureas	1
failurefor	1
failures	4
fair	22
fairfax	1
fairhis	2
fairits	1
fairly	1
fairness—many	1
faith	6
faithful	1
fake	4
fakih	2
faldo	1
fall	8
fallen	6
falling	1
fallon	4
falls	2
false	4
falsely	1
falwell	3
fame	6
famer	1
families	6
family	37
familymaster	1
famous	5
fan	10
fanastic	1
fanhe	1
fannie	2
“fans	1
fans	14
fantastic	50
fantasticmuch	1
fantasy	1
far	23
farbut	1
farewell	1
farm	3
farms	7
farther	2
farthest	1
fascinating	2
fascination	1
fashion	3
fast”	1
fast	35
fastalso	1
faster	4
fastest	2
fatal	1
fate	1
father	8
fathers	3
fatmaninaspeedo	1
fault	2
faulty	1
faux	1
fav	1
favor	8
favorability	1
favorite	13
favorites	1
favoritethanks	1
favors	1
favour	1
fay	1
fazio	1
fb	1
fbi	1
fda	2
fdny	1
fear	1
feat	1
featured	5
features	4
featuring	9
feb	1
february	4
february—trump	1
fed	13
federal	18
feds	5
fee	2
feed	1
feedback	1
feeding	1
feeds	1
feel	4
feeling	6
feels	1
fees	3
feet	1
feisty	1
fell	6
fellow	5
felon	1
felt	3
female	1
fernando	1
ferrara	1
ferry	1
festival	1
few	4
fewer	4
ffc	1
ffcs	1
fi	1
field	7
fifth	4
fight	23
fighter	1
fight—he	1
fighting	11
fights	1
figure	1
figured	1
figures	2
filed	6
filing	1
fill	1
filled	2
filling	2
film	5
filmed	2
filming	8
filminggreat	1
filmmaker	1
filthy	1
final	13
finale	9
finaleand	1
finally	10
finals	1
finance	4
finances	1
financial	13
financials	1
financialtimes	1
financing	3
find	29
finding	4
finds	1
fine	7
finest	4
finger	1
fingers	1
finish	2
finished	4
finishing	2
finite	1
finkelstein	1
finland	1
finnish	1
fire	13
fired	13
firedthey	1
firefightersfordonald	1
fireworks	1
firing	2
firings	1
firm	5
firms	1
first	69
firstby	1
firstever	2
firstministerscotlandgsigovuk	1
fiscal	28
fiscally	1
fist	1
fit	1
fitch	1
fitzgerald	1
five	8
fivelevel	1
fivestar	1
fix	4
fixed	1
fixing	3
fizzle	1
fl	7
fla	1
flag	3
flagovscott	1
flagship	1
flakes	1
flamestoo	1
flashback	1
flashes	1
flattered	2
flattering	1
flattery	1
flawedbut	1
fledgling	1
fleet	2
flew	2
flexibility	2
flexible	5
flgovscott	9
flies	2
flight	2
flip	2
flood	3
flooding	1
floor	1
flop	1
flopped	1
flopper	1
“florida	1
florida	17
floridaa	1
floridagreat	1
floridahe	1
floridajayhawk	1
florida—just	1
flow	1
flying	4
fm	1
fo…	1
fo	1
focus”	1
focus	25
focused	6
focusednothing	1
focusing	3
focusnever	1
foes	1
fold	3
foldi	1
folding	2
foldo	1
folks	7
folksthe	1
follow	8
follower	2
followers	14
following	6
followlola	1
followlolo	1
follows	1
followturkey	1
folly	1
font	1
food	37
foodstamp	1
fool	6
fooled	2
foolish	6
foolishvessel	1
fools	2
foot	2
footage	1
football	2
footprint	1
for	833
forbes	14
force	20
forced	4
forces	8
forcing	2
ford	5
foreclosure	1
foreclosures	1
foreign	36
foreigners	1
foremost	1
foreseeable	1
foresight	2
forestjeff	1
forexboxusd	2
forget	22
forgets	1
forgetting	1
forgiving	1
forit	1
form	8
formed	1
former	8
formerly	2
formidable	3
forming	1
forq2	2
fort	1
forte	1
fortune	1
forty	1
fortyseven	1
forum	2
forward	34
fought	2
found	7
foundation	6
founded	1
founder	1
founding	2
four	19
fourth	3
fox	26
fox8news	1
foxandfriends	52
foxbusiness	2
foxnews	41
foxnewsinsider	2
foxtrot1	1
fpastor	1
frack	2
fracking	1
fragile	8
fragrance	4
fragrancegreat	1
fragrances	1
fragrancesuccess	1
frame	1
france	4
francewho	1
francisco	1
frank	3
franklin	6
frankly	1
frankrichny	1
fransisco	1
fraud	13
fraudnot	1
fred	3
freddie	2
frederick	1
free	25
freedom	12
freedshe	1
freepastorsaeed	1
freespeech	1
freezing	4
frida…	1
friday	23
friday’s	1
fridays	1
friedman	1
friend	48
friendly	1
friends	32
friendsand	1
friends—spent	1
friendthey	1
frightening	1
from	283
fromjoachim2you	2
front	5
fronting	1
frontman	1
fronts	2
frustrated	3
fstltd	1
ft	1
fuck	1
fuel	5
fueled	1
fuelled	1
full	15
fullrepeal	1
fully	18
fun	26
function	1
functions	1
fund	3
fundanything	1
funded	2
funding	6
fundraise	1
fundraiser	8
fundraisers	6
fundraising	7
fundraisingon	1
funds	1
funeral	1
funeralabsolutely	1
funneling	1
funny	2
furious	14
furnished	1
further	8
future	21
g’	1
g	1
gabby	1
gabriel	4
gaddafi	1
gadhafi	1
gadhafis	1
gaffe	3
gaffes	2
gaga	2
gain	7
gained	3
gains	4
gala	5
gallon	6
gallonwelcome	1
gallup	2
gallupnews	5
gamble	1
gambling	3
game	22
gamederek	1
games	8
gaming	1
gang	1
gap	1
garbage	10
garbage—no	1
garnett	1
garnetts	1
garrettdont	1
gary	3
gas	67
gasoline	6
gastronome2	1
gateway	1
gatewaypundit	1
gathering	1
gave	24
gay	2
gaza	2
gdp	12
ge	1
gee	1
geico	1
geithner	1
gen	4
general	9
generally	1
generation	1
generationgo	1
generations	1
generous	3
generously	1
genes	1
genius	1
geniuses	1
gentleman	1
geomorphology	1
george	19
georgeclooney	1
georgefwill	2
georgetakei	2
georgetown	2
georgewill	1
georgezimmerman	1
georgia	5
gerber	1
german	3
germanys	1
gerriwillisfbn	1
“get	2
get”	1
get	180
gets	22
getting	41
gharwood	1
ghasemi	1
gift	6
gifts	5
gigantic	1
giganticand	1
gil	1
gimmick	1
gingrich	1
giovannis	1
girardi	3
girl	2
girlfriend	2
girlfriend’s	1
girls	5
giselebest	1
gitmo	3
giulianarancic	7
giuliani	1
giunta	1
give	46
given	14
gives	10
giving	17
“glad”	1
glad	30
gleams	1
glenfiddich	7
global	30
globeandmail	1
gloom	1
gloria	3
glorification	1
glow	1
gm	1
gma	4
go…	1
go	87
goal	2
goals	6
god	4
goes	14
going	96
goinggreat	1
goinghope	1
gold	14
golden	2
goldman	1
goldwyn	1
golf…	1
golf	83
golfchannel	1
golfer	1
golfers	1
golfespecially	1
golfing	1
golfmagazine	1
golfmonthly	1
golfs	1
golftrump	1
golfweekmags	1
golfweekphotos	1
gomitt	1
gone	9
good	144
goode	1
goodflgovscott	1
goodmarcorubio	1
goodness	1
goods	3
goodsand	1
googlamnee	1
gop	71
gordon	1
gorgeous	2
got	45
gotta	1
gotten	6
gotv	2
gouging	1
gov	7
govchristie	6
government	63
governmentbarackobama	1
governmenthttptcomemevest	1
governments	3
“governor	1
governor	12
governorperry	1
govgaryjohnson	1
govmike	1
govmikehuckabee	2
govt	8
govtt	1
govwalker	1
grab	1
grabbed	1
grabs	1
grade	2
graded	1
grades	3
grads	1
graduate	1
graduation	1
graham	3
gramm	1
grammy	1
grand	2
grandchildrens	1
grandkids	2
grandmother	1
grandstanding	1
grant	1
granted	2
granting	1
grantrebhun	1
grants	3
grasso	1
grateful	1
gratitude	1
grave	1
gravitasit	1
gray	3
graydon	11
grea…	1
great	433
greatbe	1
greatbest	1
greatbut	1
greater	2
“greatest	1
greatest	30
greatgood	1
greather	1
greatly	2
greatnow	1
greatour	1
greats	1
greece	5
greeces	1
green	13
greenerag	1
greg	1
greta	13
gretawire	46
gridlock	1
gridlock—no	1
grievanceswe	1
griffithspb	1
grill	3
grilltrump	1
grimeygatsby	1
gross	3
grossed	1
grossing	1
grossly	1
ground	7
grounds	1
group	7
groups	1
grow	2
growing	8
grown	4
grownups	1
grows	1
growth	27
grudge	1
gruters	2
gstephanopoulos	1
guangcheng	2
guarantee	3
guaranteed	1
guaranteeing	2
guard	1
guardian	1
guarding	1
guess	15
guest	10
guests	2
guitartrashjb	1
gulf	2
gullible	1
gun	6
gunand	1
guns	6
gut	1
guts	3
gutted	3
guy	49
guyamp	1
guys	5
gw	1
gymnastic	1
gymnastics	1
habitat	1
habitual	6
hacked	3
hacking	2
had	75
hadnt	2
hagel	1
hagen	1
hailey	1
haileyhustlerr	1
hair	2
hairdryer	1
hairpiece	1
half	6
halfway	1
hall	6
halle	2
halle—in	1
halting	1
hamas	2
hamasled	1
hammering	1
hampshire	1
hand	7
handed	3
handedhe	1
handing	3
handle	5
handled	7
handling	1
handouts	1
hands	1
handsinsult	1
handsome	1
hangerons	1
hangersmensline	1
hannity	2
hannityshow	7
hanse	1
hanukah	1
haphazard	1
happen	9
happened	8
happening	1
happeningfrom	1
happens	7
happenshould	1
happier	2
happiness	1
happy	66
harassing	1
harassment	1
harbor	1
hard	48
hardballchris	4
harder	4
hardest	2
hardhit	1
hardly	2
hardtax	1
harry	2
harsh	2
harsher	1
harvard	3
has	365
hasjustinelandedyet	1
hasn’t	1
hasnt	4
hat…	1
hate	12
hateful	1
haters	1
haterslosers	1
hatred	1
have”	1
have	400
havent	4
having	31
havingbatting	1
hawaii	10
hawaii’s	2
hazard	1
hbo	1
“he	1
he	512
head	4
headed	3
headlines	1
headquarters	1
heads	2
heal—but	1
health	9
healthcare	10
healthy	7
hear	32
hearand	1
heard	7
hearing	5
hearings	1
heart	5
heartbeat	1
heartbreakingangels	1
hearts	2
heat	3
heaven	1
heavenly	1
heavily	1
heavy	2
heavyweight	1
heckle	1
heckling	1
hedgehog	1
hegemony	1
heilemann’s	1
heinzpak	1
held	10
helicopter	1
he’ll	1
hell	15
hello	2
helmet	1
help	27
helped	5
helpers	1
helping	4
helps	2
hemorrhage	1
hence	2
henry	5
hepburn	2
her	61
hera	1
herald	8
here	30
here’s	2
heres	11
heritage	1
herman	2
hero	4
heroes	3
hersadly	1
herschel	2
herschelwalker	1
herself	2
hershe	1
he’s	5
hes	38
hesitates	1
hey	8
hhshkmohd	1
hi	7
hickory	1
hidden	2
hide	6
hides	1
hiding	8
high	44
higher	14
highest	13
highgreat	1
highhttpbloombghuedl7	1
highlighting	1
highly	3
highs	2
hightide1989	1
hike	1
hikes	2
hill	1
hillary	2
hillarys	1
hills	2
hillswhy	1
hilt	1
him	102
himpreserving	1
himself	10
himselfso	1
hint	1
hip	2
hips	1
hire	4
hired	4
hiring	5
his	308
hispanic	1
hispanically	1
hispanics	1
historic	3
history…	1
history	19
“historyinpics	1
historymy	1
history’s	1
historys	1
hit	29
hits	13
hitting	7
hkshel	1
hmmmcan	1
hmunjal	1
hoax	3
hol…	1
hold	7
holder	1
holders	1
holding	3
hole	3
holiday	15
holidays	5
hollowing	1
holly	3
hollyrod	1
hollyrpeete	1
hollywood	3
hollywoodreporter	1
homage	1
home	19
homeland	2
homes	1
hometown	1
homework	1
honest	4
honestly	1
honor	16
honorable	1
honorably	1
honorary	1
honored	16
honoring	1
honoris	1
honors	1
hood	2
hook	2
hope…	1
hope	51
hoped	1
hopefully	8
hopewellcody	1
hoping	1
hopkins	1
hoppmar	1
hormuz	5
horrendous	5
horrendousthe	1
horrible	6
horrifying	1
horror	1
hospital	5
host	9
hosted	8
hostess	2
hosting	11
“hot”	1
hot	4
hotcakes	2
hotel	33
hotelier	1
hotels	9
hotter	1
hottest	3
hour	11
hourhttpbitlyf7wny8	1
hours	6
house	44
house—a	1
housegave	1
household	5
households	1
houses	3
housing	9
houston	2
houstons	1
how	168
howard	3
howardstern	1
however	3
howtogettough	1
hq	1
hr	1
hrs	1
httpabcnwselztzz	1
httpabcnwsib1t1c	1
httpaolitfsouew	1
httpbi…	1
httpbitly11fhpr	1
httpbitly2fngoz	1
httpbitly4mubn6	1
httpbitly96ztoa	1
httpbitly9rj0sn	1
httpbitly9up9vj	1
httpbitlyaddvkj	1
httpbitlyax8nah	1
httpbitlyblp1tq	1
httpbitlybmb4ch	1
httpbitlybmnf72	1
httpbitlybnauav	5
httpbitlybpip7t	1
httpbitlybuwwnb	1
httpbitlyc1y3c3	1
httpbitlyckmkku	1
httpbitlyckojpn	1
httpbitlycv1en7	1
httpbitlycxwgkp	1
httpbitlydxgqkc	1
httpbitlyepux9u	1
httpbitlyewm4t2	1
httpbitlyexbfow	1
httpbitlyexviyc	1
httpbitlyf0kmi2	1
httpbitlyf5rtko	1
httpbitlyf91ylo	1
httpbitlyff8trt	1
httpbitlyfk3utp	1
httpbitlyfmnvbx	1
httpbitlyfmyibi	1
httpbitlyfrcfzy	1
httpbitlyfrkfrz	1
httpbitlyfugbyy	1
httpbitlyg75jiu	1
httpbitlygcqjpr	2
httpbitlygkjl8x	1
httpbitlygv6tvh	1
httpbitlygxe2ul	1
httpbitlyhbtqxg	1
httpbitlyhgkbs7	1
httpbitlyhiolbj	1
httpbitlyhj0jnx	1
httpbitlyhjujmg	1
httpbitlyhko9uy	1
httpbitlyhn3jow	1
httpbitlyhnzt5j	1
httpbitlyhqjere	1
httpbitlyhriach	1
httpbitlyhtvrfq	1
httpbitlyhxe6mf	1
httpbitlyhyna0e	1
httpbitlyicubeg	1
httpbitlyif5pz6	1
httpbitlyiinif1	1
httpbitlyj0lv8v	1
httpbitlyjec5p9	1
httpbitlyjqkneq	1
httpbitlyjxjhgu	1
httpbitlyjyfgp3	1
httpbitlykjwdvx	1
httpbitlykmmwla	1
httpbitlylodldt	1
httpbitlylxobom	1
httpbitlympy4nr	1
httpbitlymqo62o	1
httpbitlyn7ahdk	1
httpbitlyn7lorz	1
httpbitlynksbbf	1
httpbitlynxfqvo	1
httpbitlypebsgy	1
httpbitlypwggsq	1
httpbitlyrsbqme	1
httpbitlysertahotel	1
httpbitlysertarm9	1
httpbitlysqvqq	1
httpbitlyuguf0	1
httpcspnjf4oe1	1
httpdeckly1upep	1
httpdeckly7qsgg	1
httpdecklypgl6v	1
httpdecklyunuil	1
httpdecklyx0tdx	1
httpgooglamnee	1
httplarrykingliveblogscnncom	2
httpnydnusfpkqsy	1
httpnytimse9u79i	1
httponlinewsjcomarticlesb10001424052748704575304575297082506166258htmlmodwsjnyrealestatemiddlelsmini	1
httponmsnbccomgagnia	1
httpontodaycomfxc3ie	1
httpowly1nfmt	1
httpshouldtrumpruncom	2
httptco00frak2z	1
httptco01d4xz1g	1
httptco01ooawrj	1
httptco02abdsha	2
httptco02gxcv9d	1
httptco06fs6g5y	1
httptco0842b3yz	1
httptco09769aik	1
httptco09bvhyur	1
httptco0acwarsn	1
httptco0ah0hbjt	1
httptco0bhyrqgo	1
httptco0dnwgi5p	1
httptco0fhezyt6o3	1
